#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.230000000000000E+01  0.224466378158230E+00  0.134551910052687E-02  0.445485011095145E+01  0.267037137742032E-01
     0.235000000000000E+01  0.224216514572567E+00  0.137657685460473E-02  0.445980667343203E+01  0.273809743870195E-01
     0.240000000000000E+01  0.223960939213871E+00  0.140775887374813E-02  0.446488791581248E+01  0.280650974488615E-01
     0.245000000000000E+01  0.223699629044537E+00  0.143906868410666E-02  0.447009510913649E+01  0.287563010900476E-01
     0.250000000000000E+01  0.223432560377797E+00  0.147050987833827E-02  0.447542956461509E+01  0.294548089743308E-01
     0.255000000000000E+01  0.223159708865437E+00  0.150208611830629E-02  0.448089263464696E+01  0.301608505332054E-01
     0.260000000000000E+01  0.222881049485042E+00  0.153380113788856E-02  0.448648571388125E+01  0.308746612104123E-01
     0.265000000000000E+01  0.222596556526721E+00  0.156565874590547E-02  0.449221024032534E+01  0.315964827172302E-01
     0.270000000000000E+01  0.222306203579288E+00  0.159766282917338E-02  0.449806769649943E+01  0.323265632991637E-01
     0.275000000000000E+01  0.222009963515898E+00  0.162981735569077E-02  0.450405961063993E+01  0.330651580146812E-01
     0.280000000000000E+01  0.221707808479079E+00  0.166212637796480E-02  0.451018755795403E+01  0.338125290266961E-01
     0.285000000000000E+01  0.221399709865176E+00  0.169459403648638E-02  0.451645316192755E+01  0.345689459075316E-01
     0.290000000000000E+01  0.221085638308147E+00  0.172722456336243E-02  0.452285809568856E+01  0.353346859581520E-01
     0.295000000000000E+01  0.220765563662685E+00  0.176002228611484E-02  0.452940408342982E+01  0.361100345425090E-01
     0.300000000000000E+01  0.220439454986675E+00  0.179299163165565E-02  0.453609290189183E+01  0.368952854378826E-01
     0.305000000000000E+01  0.220107280522888E+00  0.182613713044951E-02  0.454292638191056E+01  0.376907412021877E-01
     0.310000000000000E+01  0.219769007679933E+00  0.185946342087429E-02  0.454990641003207E+01  0.384967135592549E-01
     0.315000000000000E+01  0.219424603012412E+00  0.189297525379231E-02  0.455703493019759E+01  0.393135238031773E-01
     0.320000000000000E+01  0.219074032200236E+00  0.192667749734485E-02  0.456431394550263E+01  0.401415032228897E-01
     0.325000000000000E+01  0.218717260027055E+00  0.196057514198408E-02  0.457174552003380E+01  0.409809935482303E-01
     0.330000000000000E+01  0.218354250357793E+00  0.199467330575697E-02  0.457933178078665E+01  0.418323474188039E-01
     0.335000000000000E+01  0.217984966115188E+00  0.202897723985751E-02  0.458707491966991E+01  0.426959288771016E-01
     0.340000000000000E+01  0.217609369255344E+00  0.206349233446393E-02  0.459497719559905E+01  0.435721138873822E-01
     0.345000000000000E+01  0.217227420742200E+00  0.209822412487971E-02  0.460304093668503E+01  0.444612908819809E-01
     0.350000000000000E+01  0.216839080520892E+00  0.213317829799775E-02  0.461126854252247E+01  0.453638613367987E-01
     0.355000000000000E+01  0.216444307489926E+00  0.216836069910935E-02  0.461966248658288E+01  0.462802403778734E-01
     0.360000000000000E+01  0.216043059472120E+00  0.220377733908046E-02  0.462822531871843E+01  0.472108574210705E-01
     0.365000000000000E+01  0.215635293184222E+00  0.223943440192024E-02  0.463695966778250E+01  0.481561568470953E-01
     0.370000000000000E+01  0.215220964205179E+00  0.227533825276826E-02  0.464586824437263E+01  0.491165987141693E-01
     0.375000000000000E+01  0.214800026942915E+00  0.231149544632906E-02  0.465495384370400E+01  0.500926595109474E-01
     0.379999999999999E+01  0.214372434599611E+00  0.234791273578513E-02  0.466421934861919E+01  0.510848329523907E-01
     0.384999999999999E+01  0.213938139135340E+00  0.238459708222170E-02  0.467366773274308E+01  0.520936308215830E-01
     0.390000000000000E+01  0.213497091230002E+00  0.242155566459958E-02  0.468330206379080E+01  0.531195838606807E-01
     0.394999999999999E+01  0.213049240243441E+00  0.245879589031532E-02  0.469312550703728E+01  0.541632427144621E-01
     0.399999999999999E+01  0.212594534173651E+00  0.249632540639111E-02  0.470314132895843E+01  0.552251789302216E-01
     0.404999999999999E+01  0.212132919612959E+00  0.253415211134051E-02  0.471335290105332E+01  0.563059860180583E-01
     0.409999999999999E+01  0.211664341702037E+00  0.257228416776023E-02  0.472376370385925E+01  0.574062805759815E-01
     0.414999999999999E+01  0.211188744081659E+00  0.261073001570208E-02  0.473437733117012E+01  0.585267034845669E-01
     0.419999999999999E+01  0.210706068842020E+00  0.264949838688455E-02  0.474519749447151E+01  0.596679211763815E-01
     0.424999999999999E+01  0.210216256469502E+00  0.268859831980820E-02  0.475622802760522E+01  0.608306269857833E-01
     0.429999999999999E+01  0.209719245790692E+00  0.272803917584526E-02  0.476747289167818E+01  0.620155425852464E-01
     0.434999999999999E+01  0.209214973913503E+00  0.276783065638009E-02  0.477893618023071E+01  0.632234195148724E-01
     0.439999999999999E+01  0.208703376165219E+00  0.280798282108391E-02  0.479062212468076E+01  0.644550408123677E-01
     0.444999999999999E+01  0.208184386027220E+00  0.284850610741581E-02  0.480253510006242E+01  0.657112227514410E-01
     0.449999999999999E+01  0.207657935066224E+00  0.288941135144975E-02  0.481467963107753E+01  0.669928166972901E-01
     0.454999999999999E+01  0.207123952861767E+00  0.293070981013771E-02  0.482706039848146E+01  0.683007110886798E-01
     0.459999999999999E+01  0.206582366929687E+00  0.297241318512924E-02  0.483968224582531E+01  0.696358335570011E-01
     0.464999999999999E+01  0.206033102641353E+00  0.301453364827986E-02  0.485255018657875E+01  0.709991531937077E-01
     0.469999999999999E+01  0.205476083138295E+00  0.305708386899386E-02  0.486566941166004E+01  0.723916829786529E-01
     0.474999999999999E+01  0.204911229241964E+00  0.310007704356171E-02  0.487904529740109E+01  0.738144823830536E-01
     0.479999999999999E+01  0.204338459358237E+00  0.314352692666897E-02  0.489268341397888E+01  0.752686601622322E-01
     0.484999999999999E+01  0.203757689376305E+00  0.318744786527165E-02  0.490658953434599E+01  0.767553773547749E-01
     0.489999999999999E+01  0.203168832561531E+00  0.323185483505388E-02  0.492076964369667E+01  0.782758505065043E-01
     0.494999999999999E+01  0.202571799441790E+00  0.327676347970676E-02  0.493522994950845E+01  0.798313551395948E-01
     0.499999999999999E+01  0.201966497686880E+00  0.332219015329310E-02  0.494997689220059E+01  0.814232294892412E-01
