#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.215000000000000E+01  0.321151822708920E+00  0.193435185211834E-02  0.311367911385642E+01  0.187542169618927E-01
     0.220000000000000E+01  0.320792462777228E+00  0.198398603968807E-02  0.311716099258845E+01  0.192785199478032E-01
     0.225000000000000E+01  0.320423971614243E+00  0.203397014132204E-02  0.312073938382448E+01  0.198096624717843E-01
     0.230000000000000E+01  0.320046284406467E+00  0.208431577410064E-02  0.312441555262271E+01  0.203478963464739E-01
     0.235000000000000E+01  0.319659334204000E+00  0.213503486110637E-02  0.312819081031485E+01  0.208934816461593E-01
     0.240000000000000E+01  0.319263051864310E+00  0.218613964607649E-02  0.313206651602135E+01  0.214466871278704E-01
     0.245000000000000E+01  0.318857365993350E+00  0.223764270881063E-02  0.313604407824316E+01  0.220077906757090E-01
     0.250000000000000E+01  0.318442202883846E+00  0.228955698138389E-02  0.314012495653452E+01  0.225770797700261E-01
     0.255000000000000E+01  0.318017486450645E+00  0.234189576522016E-02  0.314431066326092E+01  0.231548519831791E-01
     0.260000000000000E+01  0.317583138162943E+00  0.239467274908413E-02  0.314860276544728E+01  0.237414155037383E-01
     0.265000000000000E+01  0.317139076973265E+00  0.244790202805557E-02  0.315300288672115E+01  0.243370896911591E-01
     0.270000000000000E+01  0.316685219242949E+00  0.250159812355390E-02  0.315751270935699E+01  0.249422056631111E-01
     0.275000000000000E+01  0.316221478664030E+00  0.255577600448690E-02  0.316213397642662E+01  0.255571069178078E-01
     0.280000000000000E+01  0.315747766177267E+00  0.261045110960315E-02  0.316686849406281E+01  0.261821499939046E-01
     0.285000000000000E+01  0.315263989886100E+00  0.266563937113437E-02  0.317171813384240E+01  0.268177051707227E-01
     0.290000000000000E+01  0.314770054966335E+00  0.272135723982094E-02  0.317668483529629E+01  0.274641572118018E-01
     0.295000000000000E+01  0.314265863571273E+00  0.277762171142151E-02  0.318177060855393E+01  0.281219061550345E-01
     0.300000000000000E+01  0.313751314732042E+00  0.283445035481657E-02  0.318697753713096E+01  0.287913681529212E-01
     0.305000000000000E+01  0.313226304252838E+00  0.289186134182459E-02  0.319230778086849E+01  0.294729763667855E-01
     0.310000000000000E+01  0.312690724600768E+00  0.294987347886035E-02  0.319776357903412E+01  0.301671819191375E-01
     0.315000000000000E+01  0.312144464789965E+00  0.300850624057583E-02  0.320334725359474E+01  0.308744549087421E-01
     0.320000000000000E+01  0.311587410259621E+00  0.306777980563705E-02  0.320906121267246E+01  0.315952854933611E-01
     0.325000000000000E+01  0.311019442745566E+00  0.312771509480340E-02  0.321490795419564E+01  0.323301850455925E-01
     0.330000000000000E+01  0.310440440144967E+00  0.318833381149192E-02  0.322089006975800E+01  0.330796873877403E-01
     0.335000000000000E+01  0.309850276373732E+00  0.324965848502514E-02  0.322701024869976E+01  0.338443501121863E-01
     0.340000000000000E+01  0.309248821216086E+00  0.331171251678029E-02  0.323327128242639E+01  0.346247559943837E-01
     0.345000000000000E+01  0.308635940165895E+00  0.337452022947754E-02  0.323967606898048E+01  0.354215145062258E-01
     0.350000000000000E+01  0.308011494259092E+00  0.343810691986869E-02  0.324622761788544E+01  0.362352634383590E-01
     0.355000000000000E+01  0.307375339896659E+00  0.350249891511219E-02  0.325292905527963E+01  0.370666706408013E-01
     0.360000000000000E+01  0.306727328657495E+00  0.356772363314937E-02  0.325978362936181E+01  0.379164358921996E-01
     0.365000000000000E+01  0.306067307100470E+00  0.363380964742752E-02  0.326679471617083E+01  0.387852929090857E-01
     0.370000000000000E+01  0.305395116554899E+00  0.370078675635108E-02  0.327396582572368E+01  0.396740115076665E-01
     0.375000000000000E+01  0.304710592898609E+00  0.376868605788092E-02  0.328130060853904E+01  0.405833999319874E-01
     0.379999999999999E+01  0.304013566322689E+00  0.383754002974549E-02  0.328880286257497E+01  0.415143073637603E-01
     0.384999999999999E+01  0.303303861081965E+00  0.390738261577718E-02  0.329647654061277E+01  0.424676266307958E-01
     0.390000000000000E+01  0.302581295230094E+00  0.397824931894116E-02  0.330432575812134E+01  0.434442971328075E-01
     0.394999999999999E+01  0.301845680338161E+00  0.405017730168700E-02  0.331235480163984E+01  0.444453080054217E-01
     0.399999999999999E+01  0.301096821195464E+00  0.412320549432177E-02  0.332056813771972E+01  0.454717015455559E-01
     0.404999999999999E+01  0.300334515491128E+00  0.419737471218273E-02  0.332897042247167E+01  0.465245769239588E-01
     0.409999999999999E+01  0.299558553475016E+00  0.427272778247517E-02  0.333756651176629E+01  0.476050942136489E-01
     0.414999999999999E+01  0.298768717596288E+00  0.434930968174213E-02  0.334636147214324E+01  0.487144787663750E-01
     0.419999999999999E+01  0.297964782117761E+00  0.442716768504540E-02  0.335536059248812E+01  0.498540259730002E-01
     0.424999999999999E+01  0.297146512704099E+00  0.450635152806639E-02  0.336456939654267E+01  0.510251064480566E-01
     0.429999999999999E+01  0.296313665981601E+00  0.458691358348199E-02  0.337399365632036E+01  0.522291716836269E-01
     0.434999999999999E+01  0.295465989067187E+00  0.466890905313753E-02  0.338363940650681E+01  0.534677602233271E-01
     0.439999999999999E+01  0.294603219063906E+00  0.475239617772971E-02  0.339351295993273E+01  0.547425044135793E-01
     0.444999999999999E+01  0.293725082520005E+00  0.483743646593073E-02  0.340362092421655E+01  0.560551377967138E-01
     0.449999999999999E+01  0.292831294848319E+00  0.492409494513532E-02  0.341397021968373E+01  0.574075032188580E-01
     0.454999999999999E+01  0.291921559702363E+00  0.501244043630054E-02  0.342456809868212E+01  0.588015617352847E-01
     0.459999999999999E+01  0.290995568305125E+00  0.510254585567937E-02  0.343542216642512E+01  0.602394024070532E-01
     0.464999999999999E+01  0.290052998726128E+00  0.519448854663308E-02  0.344654040350965E+01  0.617232530956982E-01
     0.469999999999999E+01  0.289093515101808E+00  0.528835064515036E-02  0.345793119027256E+01  0.632554923776950E-01
     0.474999999999999E+01  0.288116766793725E+00  0.538421948321646E-02  0.346960333316743E+01  0.648386627177705E-01
     0.479999999999999E+01  0.287122387478444E+00  0.548218803477510E-02  0.348156609336583E+01  0.664754850603970E-01
     0.484999999999999E+01  0.286109994162247E+00  0.558235540972489E-02  0.349382921781083E+01  0.681688750223838E-01
     0.489999999999999E+01  0.285079186113001E+00  0.568482740221053E-02  0.350640297297765E+01  0.699219608971191E-01
     0.494999999999999E+01  0.284029543700546E+00  0.578971710043007E-02  0.351929818162876E+01  0.717381037135022E-01
     0.499999999999999E+01  0.282960627135955E+00  0.589714556630953E-02  0.353252626288515E+01  0.736209196307584E-01
